partido_slug,anio,equipo,jugador_slug,jugador_nombre,posicion,camiseta,seccion,es_capitan
2022_argentina_arabia_saudita,2022,Arabia Saudita,abdulrahman_al_aboud,Abdulrahman Al-Aboud,DL,20,suplente_no_jugo,False
2022_argentina_arabia_saudita,2022,Arabia Saudita,,Herve Renard,DT,,entrenador,False
2022_dinamarca_tunez,2022,Dinamarca,kasper_schmeichel,Kasper Schmeichel,AR,1,titular,False
2022_dinamarca_tunez,2022,Dinamarca,joachim_andersen,Joachim Andersen,DF,2,titular,False
2022_dinamarca_tunez,2022,Dinamarca,simon_kjaer,Simon Kjaer,DF,4,titular,True
2022_dinamarca_tunez,2022,Dinamarca,joakim_maehle,Joakim Maehle,DF,5,titular,False
2022_dinamarca_tunez,2022,Dinamarca,andreas_christensen,Andreas Christensen,DF,6,titular,False
2022_dinamarca_tunez,2022,Dinamarca,rasmus_kristensen,Rasmus Kristensen,DF,13,titular,False
2022_dinamarca_tunez,2022,Dinamarca,thomas_delaney,Thomas Delaney,MC,8,titular,False
2022_dinamarca_tunez,2022,Dinamarca,christian_eriksen,Christian Eriksen,MC,10,titular,False
2022_dinamarca_tunez,2022,Dinamarca,andreas_skov_olsen,Andreas Skov Olsen,MC,11,titular,False
2022_dinamarca_tunez,2022,Dinamarca,pierre_emile_hojbjerg,Pierre-Emile Hojbjerg,MC,23,titular,False
2022_dinamarca_tunez,2022,Dinamarca,kasper_dolberg,Kasper Dolberg,DL,12,titular,False
2022_dinamarca_tunez,2022,Dinamarca,mathias_jensen,Mathias Jensen,MC,7,ingresado,False
2022_dinamarca_tunez,2022,Dinamarca,mikkel_damsgaard,Mikkel Damsgaard,MC,14,ingresado,False
2022_dinamarca_tunez,2022,Dinamarca,jesper_lindstrom,Jesper Lindstrom,MC,25,ingresado,False
2022_dinamarca_tunez,2022,Dinamarca,andreas_cornelius,Andreas Cornelius,DL,21,ingresado,False
2022_dinamarca_tunez,2022,Dinamarca,oliver_christensen,Oliver Christensen,AR,16,suplente_no_jugo,False
2022_dinamarca_tunez,2022,Dinamarca,frederik_ronnow,Frederik Ronnow,AR,22,suplente_no_jugo,False
2022_dinamarca_tunez,2022,Dinamarca,victor_nelsson,Victor Nelsson,DF,3,suplente_no_jugo,False
2022_dinamarca_tunez,2022,Dinamarca,jens_stryger_larsen,Jens Stryger Larsen,DF,17,suplente_no_jugo,False
2022_dinamarca_tunez,2022,Dinamarca,daniel_wass,Daniel Wass,DF,18,suplente_no_jugo,False
2022_dinamarca_tunez,2022,Dinamarca,alexander_bah,Alexander Bah,DF,26,suplente_no_jugo,False
2022_dinamarca_tunez,2022,Dinamarca,christian_norgaard,Christian Norgaard,MC,15,suplente_no_jugo,False
2022_dinamarca_tunez,2022,Dinamarca,robert_skov,Robert Skov,MC,24,suplente_no_jugo,False
2022_dinamarca_tunez,2022,Dinamarca,martin_braithwaite,Martin Braithwaite,DL,9,suplente_no_jugo,False
2022_dinamarca_tunez,2022,Dinamarca,jonas_wind,Jonas Wind,DL,19,suplente_no_jugo,False
2022_dinamarca_tunez,2022,Dinamarca,yussuf_poulsen,Yussuf Yurary Poulsen,DL,20,suplente_no_jugo,False
2022_dinamarca_tunez,2022,Dinamarca,,Kasper Hjulmand,DT,,entrenador,False
2022_dinamarca_tunez,2022,Túnez,aymen_dahmen,Aymen Dahmen,AR,16,titular,False
2022_dinamarca_tunez,2022,Túnez,montassar_talbi,Montassar Talbi,DF,3,titular,False
2022_dinamarca_tunez,2022,Túnez,yassine_meriah,Yassine Meriah,DF,4,titular,False
2022_dinamarca_tunez,2022,Túnez,dylan_bronn,Dylan Bronn,DF,6,titular,False
2022_dinamarca_tunez,2022,Túnez,mohamed_drager,Mohamed Drager,DF,20,titular,False
2022_dinamarca_tunez,2022,Túnez,ali_abdi,Ali Abdi,DF,24,titular,False
2022_dinamarca_tunez,2022,Túnez,aissa_laidouni,Aissa Laidouni,MC,14,titular,False
2022_dinamarca_tunez,2022,Túnez,ellyes_skhiri,Ellyes Skhiri,MC,17,titular,False
2022_dinamarca_tunez,2022,Túnez,youssef_msakni,Youssef Msakni,DL,7,titular,True
2022_dinamarca_tunez,2022,Túnez,issam_jebali,Issam Jebali,DL,9,titular,False
2022_dinamarca_tunez,2022,Túnez,anis_slimane,Anis Slimane,DL,25,titular,False
2022_dinamarca_tunez,2022,Túnez,wajdi_kechrida,Wajdi Kechrida,DF,21,ingresado,False
2022_dinamarca_tunez,2022,Túnez,hannibal_mejbri,Hannibal Mejbri,MC,8,ingresado,False
2022_dinamarca_tunez,2022,Túnez,ferjani_sassi,Ferjani Sassi,MC,13,ingresado,False
2022_dinamarca_tunez,2022,Túnez,taha_yassine_khenissi,Taha Yassine Khenissi,DL,11,ingresado,False
2022_dinamarca_tunez,2022,Túnez,naim_sliti,Naïm Sliti,DL,23,ingresado,False
2022_dinamarca_tunez,2022,Túnez,aymen_mathlouthi,Aymen Mathlouthi,AR,1,suplente_no_jugo,False
2022_dinamarca_tunez,2022,Túnez,bechir_ben_said,Bechir Ben Said,AR,22,suplente_no_jugo,False
2022_dinamarca_tunez,2022,Túnez,mouez_hassen,Mouez Hassen,AR,26,suplente_no_jugo,False
2022_dinamarca_tunez,2022,Túnez,bilel_ifa,Bilel Ifa,DF,2,suplente_no_jugo,False
2022_dinamarca_tunez,2022,Túnez,ali_maaloul,Ali Maâloul,DF,12,suplente_no_jugo,False
2022_dinamarca_tunez,2022,Túnez,nader_ghandri,Nader Ghandri,MC,5,suplente_no_jugo,False
2022_dinamarca_tunez,2022,Túnez,mohamed_ali_ben_romdhane,Mohamed Ali Ben Romdhane,MC,15,suplente_no_jugo,False
2022_dinamarca_tunez,2022,Túnez,ghailene_chaalali,Ghailene Chaalali,MC,18,suplente_no_jugo,False
2022_dinamarca_tunez,2022,Túnez,wahbi_khazri,Wahbi Khazri,DL,10,suplente_no_jugo,False
2022_dinamarca_tunez,2022,Túnez,seifeddine_jaziri,Seifeddine Jaziri,DL,19,suplente_no_jugo,False
2022_dinamarca_tunez,2022,Túnez,,Jalel Kadri,DT,,entrenador,False
2022_mexico_polonia,2022,México,guillermo_ochoa,Guillermo Ochoa,AR,13,titular,True
2022_mexico_polonia,2022,México,cesar_montes,César Montes,DF,3,titular,False
2022_mexico_polonia,2022,México,edson_alvarez,Edson Álvarez,DF,4,titular,False
2022_mexico_polonia,2022,México,hector_moreno,Hector Moreno,DF,15,titular,False
2022_mexico_polonia,2022,México,jorge_sanchez,Jorge Sánchez,DF,19,titular,False
2022_mexico_polonia,2022,México,jesus_gallardo,Jesús Gallardo,DF,23,titular,False
2022_mexico_polonia,2022,México,hector_herrera,Héctor Herrera,MC,16,titular,False
2022_mexico_polonia,2022,México,luis_chavez,Luis Chávez,MC,24,titular,False
2022_mexico_polonia,2022,México,alexis_vega,Alexis Vega,DL,10,titular,False
2022_mexico_polonia,2022,México,henry_martin,Henry Martin,DL,20,titular,False
2022_mexico_polonia,2022,México,hirving_lozano,Hirving Lozano,DL,22,titular,False
2022_mexico_polonia,2022,México,carlos_rodriguez,Carlos Rodríguez,MC,8,ingresado,False
2022_mexico_polonia,2022,México,raul_jimenez,Raúl Jiménez,DL,9,ingresado,False
2022_mexico_polonia,2022,México,uriel_antuna,Uriel Antuna,DL,21,ingresado,False
2022_mexico_polonia,2022,México,alfredo_talavera,Alfredo Talavera,AR,1,suplente_no_jugo,False
2022_mexico_polonia,2022,México,rodolfo_cota,Rodolfo Cota,AR,12,suplente_no_jugo,False
2022_mexico_polonia,2022,México,nestor_araujo,Néstor Araujo,DF,2,suplente_no_jugo,False
2022_mexico_polonia,2022,México,johan_vasquez,Johan Vásquez,DF,5,suplente_no_jugo,False
2022_mexico_polonia,2022,México,gerardo_arteaga,Gerardo Arteaga,DF,6,suplente_no_jugo,False
2022_mexico_polonia,2022,México,kevin_alvarez,Kevin Álvarez,DF,26,suplente_no_jugo,False
2022_mexico_polonia,2022,México,luis_romo,Luis Romo,MC,7,suplente_no_jugo,False
2022_mexico_polonia,2022,México,erick_gutierrez,Érick Gutiérrez,MC,14,suplente_no_jugo,False
2022_mexico_polonia,2022,México,andres_guardado,Andres Guardado,MC,18,suplente_no_jugo,False
2022_mexico_polonia,2022,México,rogelio_funes_mori,Rogelio Funes Mori,DL,11,suplente_no_jugo,False
2022_mexico_polonia,2022,México,orbelin_pineda,Orbelín Pineda,DL,17,suplente_no_jugo,False
2022_mexico_polonia,2022,México,roberto_alvarado,Roberto Alvarado,DL,25,suplente_no_jugo,False
2022_mexico_polonia,2022,México,,Gerardo Martino,DT,,entrenador,False
2022_mexico_polonia,2022,Polonia,wojciech_szczesny,Wojciech Szczęsny,AR,1,titular,False
2022_mexico_polonia,2022,Polonia,matty_cash,Matty Cash,DF,2,titular,False
2022_mexico_polonia,2022,Polonia,jakub_kiwior,Jakub Kiwior,DF,14,titular,False
2022_mexico_polonia,2022,Polonia,kamil_glik,Kamil Glik,DF,15,titular,False
2022_mexico_polonia,2022,Polonia,bartosz_bereszynski,Bartosz Bereszyński,DF,18,titular,False
2022_mexico_polonia,2022,Polonia,grzegorz_krychowiak,Grzegorz Krychowiak,MC,10,titular,False
2022_mexico_polonia,2022,Polonia,jakub_kaminski,Jakub Kaminski,MC,13,titular,False
2022_mexico_polonia,2022,Polonia,sebastian_szymanski,Sebastian Szymański,MC,19,titular,False
2022_mexico_polonia,2022,Polonia,piotr_zielinski,Piotr Zieliński,MC,20,titular,False
2022_mexico_polonia,2022,Polonia,nicola_zalewski,Nicola Zalewski,MC,21,titular,False
2022_mexico_polonia,2022,Polonia,robert_lewandowski,Robert Lewandowski,DL,9,titular,True
2022_mexico_polonia,2022,Polonia,krystian_bielik,Krystian Bielik,MC,6,ingresado,False
2022_mexico_polonia,2022,Polonia,przemyslaw_frankowski,Przemyslaw Frankowski,MC,24,ingresado,False
2022_mexico_polonia,2022,Polonia,arkadiusz_milik,Arkadiusz Milik,DL,7,ingresado,False
2022_mexico_polonia,2022,Polonia,lukasz_skorupski,Lukasz Skorupski,AR,12,suplente_no_jugo,False
2022_mexico_polonia,2022,Polonia,kamil_grabara,Kamil Grabara,AR,22,suplente_no_jugo,False
2022_mexico_polonia,2022,Polonia,artur_jedrzejczyk,Artur Jędrzejczyk,DF,3,suplente_no_jugo,False
2022_mexico_polonia,2022,Polonia,mateusz_wieteska,Mateusz Wieteska,DF,4,suplente_no_jugo,False
2022_mexico_polonia,2022,Polonia,jan_bednarek,Jan Bednarek,DF,5,suplente_no_jugo,False
2022_mexico_polonia,2022,Polonia,robert_gumny,Robert Gumny,DF,25,suplente_no_jugo,False
2022_mexico_polonia,2022,Polonia,damian_szymanski,Damian Szymanski,MC,8,suplente_no_jugo,False
2022_mexico_polonia,2022,Polonia,kamil_grosicki,Kamil Grosicki,MC,11,suplente_no_jugo,False
2022_mexico_polonia,2022,Polonia,szymon_zurkowski,Szymon Zurkowski,MC,17,suplente_no_jugo,False
2022_mexico_polonia,2022,Polonia,michal_skoras,Michal Skóraś,MC,26,suplente_no_jugo,False
2022_mexico_polonia,2022,Polonia,karol_swiderski,Karol Swiderski,DL,16,suplente_no_jugo,False
2022_mexico_polonia,2022,Polonia,krzysztof_piatek,Krzysztof Piatek,DL,23,suplente_no_jugo,False
2022_mexico_polonia,2022,Polonia,,Czeslaw Michniewicz,DT,,entrenador,False
2022_francia_australia,2022,Francia,hugo_lloris,Hugo Lloris,AR,1,titular,True
2022_francia_australia,2022,Francia,benjamin_pavard,Benjamin Pavard,DF,2,titular,False
2022_francia_australia,2022,Francia,dayot_upamecano,Dayot Upamecano,DF,18,titular,False
2022_francia_australia,2022,Francia,lucas_hernandez,Lucas Hernandez,DF,21,titular,False
2022_francia_australia,2022,Francia,ibrahima_konate,Ibrahima Konaté,DF,24,titular,False
2022_francia_australia,2022,Francia,aurelien_tchouameni,Aurélien Tchouaméni,MC,8,titular,False
2022_francia_australia,2022,Francia,adrien_rabiot,Adrien Rabiot,MC,14,titular,False
2022_francia_australia,2022,Francia,antoine_griezmann,Antoine Griezmann,DL,7,titular,False
2022_francia_australia,2022,Francia,olivier_giroud,Olivier Giroud,DL,9,titular,False
2022_francia_australia,2022,Francia,kylian_mbappe,Kylian Mbappé,DL,10,titular,False
2022_francia_australia,2022,Francia,ousmane_dembele,Ousmane Dembélé,DL,11,titular,False
2022_francia_australia,2022,Francia,jules_kounde,Jules Koundé,DF,5,ingresado,False
2022_francia_australia,2022,Francia,youssouf_fofana,Youssouf Fofana,DF,13,ingresado,False
2022_francia_australia,2022,Francia,theo_hernandez,Théo Hernandez,DF,22,ingresado,False
2022_francia_australia,2022,Francia,kingsley_coman,Kingsley Coman,DL,20,ingresado,False
2022_francia_australia,2022,Francia,marcus_thuram,Marcus Thuram,DL,26,ingresado,False
2022_francia_australia,2022,Francia,steve_mandanda,Steve Mandanda,AR,16,suplente_no_jugo,False
2022_francia_australia,2022,Francia,alphonse_areola,Alphonse Areola,AR,23,suplente_no_jugo,False
2022_francia_australia,2022,Francia,axel_disasi,Axel Disasi,DF,3,suplente_no_jugo,False
2022_francia_australia,2022,Francia,raphael_varane,Raphael Varane,DF,4,suplente_no_jugo,False
2022_francia_australia,2022,Francia,william_saliba,William Saliba,DF,17,suplente_no_jugo,False
2022_francia_australia,2022,Francia,matteo_guendouzi,Mattéo Guendouzi,MC,6,suplente_no_jugo,False
2022_francia_australia,2022,Francia,jordan_veretout,Jordan Veretout,MC,15,suplente_no_jugo,False
2022_francia_australia,2022,Francia,eduardo_camavinga,Eduardo Camavinga,MC,25,suplente_no_jugo,False
2022_francia_australia,2022,Francia,randal_kolo_muani,Randal Kolo Muani,DL,12,suplente_no_jugo,False
2022_francia_australia,2022,Francia,karim_benzema,Karim Benzema,DL,19,suplente_no_jugo,False
2022_francia_australia,2022,Francia,,Didier Deschamps,DT,,entrenador,False
2022_francia_australia,2022,Australia,mathew_ryan,Mathew Ryan,AR,1,titular,True
2022_francia_australia,2022,Australia,nathaniel_atkinson,Nathaniel Atkinson,DF,3,titular,False
2022_francia_australia,2022,Australia,kye_rowles,Kye Rowles,DF,4,titular,False
2022_francia_australia,2022,Australia,aziz_behich,Aziz Behich,DF,16,titular,False
2022_francia_australia,2022,Australia,harry_souttar,Harry Souttar,DF,19,titular,False
2022_francia_australia,2022,Australia,aaron_mooy,Aaron Mooy,MC,13,titular,False
2022_francia_australia,2022,Australia,riley_mcgree,Riley McGree,MC,14,titular,False
2022_francia_australia,2022,Australia,jackson_irvine,Jackson Irvine,MC,22,titular,False
2022_francia_australia,2022,Australia,mathew_leckie,Mathew Leckie,DL,7,titular,False
2022_francia_australia,2022,Australia,mitchell_duke,Mitchell Duke,DL,15,titular,False
2022_francia_australia,2022,Australia,craig_goodwin,Craig Goodwin,DL,23,titular,False
2022_francia_australia,2022,Australia,milos_degenek,Milos Degenek,DF,2,ingresado,False
2022_francia_australia,2022,Australia,keanu_baccus,Keanu Baccus,MC,26,ingresado,False
2022_francia_australia,2022,Australia,awer_mabil,Awer Mabil,DL,11,ingresado,False
2022_francia_australia,2022,Australia,garang_kuol,Garang Kuol,DL,21,ingresado,False
2022_francia_australia,2022,Australia,jason_cummings,Jason Cummings,DL,25,ingresado,False
2022_francia_australia,2022,Australia,andrew_redmayne,Andrew Redmayne,AR,12,suplente_no_jugo,False
2022_francia_australia,2022,Australia,danny_vukovic,Danny Vukovic,AR,18,suplente_no_jugo,False
2022_francia_australia,2022,Australia,fran_karacic,Fran Karacic,DF,5,suplente_no_jugo,False
2022_francia_australia,2022,Australia,bailey_wright,Bailey Wright,DF,8,suplente_no_jugo,False
2022_francia_australia,2022,Australia,thomas_deng,Thomas Deng,DF,20,suplente_no_jugo,False
2022_francia_australia,2022,Australia,joel_king,Joel King,DF,24,suplente_no_jugo,False
2022_francia_australia,2022,Australia,ajdin_hrustic,Ajdin Hrustic,MC,10,suplente_no_jugo,False
2022_francia_australia,2022,Australia,cameron_devlin,Cameron Devlin,MC,17,suplente_no_jugo,False
2022_francia_australia,2022,Australia,martin_boyle,Martin Boyle,DL,6,suplente_no_jugo,False
2022_francia_australia,2022,Australia,jamie_maclaren,Jamie Maclaren,DL,9,suplente_no_jugo,False
2022_francia_australia,2022,Australia,,Arnold Graham,DT,,entrenador,False
2022_marruecos_croacia,2022,Marruecos,yassine_bounou,Yassine Bounou,AR,1,titular,False
2022_marruecos_croacia,2022,Marruecos,achraf_hakimi,Achraf Hakimi,DF,2,titular,False
2022_marruecos_croacia,2022,Marruecos,noussair_mazraoui,Noussair Mazraoui,DF,3,titular,False
2022_marruecos_croacia,2022,Marruecos,nayef_aguerd,Nayef Aguerd,DF,5,titular,False
2022_marruecos_croacia,2022,Marruecos,romain_saiss,Romain Saïss,DF,6,titular,True
2022_marruecos_croacia,2022,Marruecos,sofyan_amrabat,Sofyan Amrabat,MC,4,titular,False
2022_marruecos_croacia,2022,Marruecos,hakim_ziyech,Hakim Ziyech,MC,7,titular,False
2022_marruecos_croacia,2022,Marruecos,azzedine_ounahi,Azzedine Ounahi,MC,8,titular,False
2022_marruecos_croacia,2022,Marruecos,selim_amallah,Selim Amallah,MC,15,titular,False
2022_marruecos_croacia,2022,Marruecos,sofiane_boufal,Sofiane Boufal,MC,17,titular,False
2022_marruecos_croacia,2022,Marruecos,youssef_en_nesyri,Youssef En-Nesyri,DL,19,titular,False
2022_marruecos_croacia,2022,Marruecos,yahia_attitat_allal,Yahia Attitat-Allal,DF,25,ingresado,False
2022_marruecos_croacia,2022,Marruecos,abderrazak_hamdallah,Abderrazak Hamdallah,DL,9,ingresado,False
2022_marruecos_croacia,2022,Marruecos,abdelhamid_sabiri,Abdelhamid Sabiri,DL,11,ingresado,False
2022_marruecos_croacia,2022,Marruecos,abde_ezzalzouli,Abdé Ezzalzouli,DL,16,ingresado,False
2022_marruecos_croacia,2022,Marruecos,munir_mohand,Munir El Kajoui,AR,12,suplente_no_jugo,False
2022_marruecos_croacia,2022,Marruecos,ahmed_reda_tagnaouti,Ahmed Reda Tagnaouti,AR,22,suplente_no_jugo,False
2022_marruecos_croacia,2022,Marruecos,jawad_el_yamiq,Jawad El-Yamiq,DF,18,suplente_no_jugo,False
2022_marruecos_croacia,2022,Marruecos,achraf_dari,Achraf Dari,DF,20,suplente_no_jugo,False
2022_marruecos_croacia,2022,Marruecos,badr_benoun,Badr Benoun,DF,24,suplente_no_jugo,False
2022_marruecos_croacia,2022,Marruecos,anass_zaroury,Anass Zaroury,MC,10,suplente_no_jugo,False
2022_marruecos_croacia,2022,Marruecos,ilias_chair,Ilias Chair,MC,13,suplente_no_jugo,False
2022_marruecos_croacia,2022,Marruecos,zakaria_aboukhlal,Zakaria Aboukhlal,MC,14,suplente_no_jugo,False
2022_marruecos_croacia,2022,Marruecos,bilel_el_khanouss,Bilel El Khanouss,MC,23,suplente_no_jugo,False
2022_marruecos_croacia,2022,Marruecos,yahya_jabrane,Yahya Jabrane,MC,26,suplente_no_jugo,False
2022_marruecos_croacia,2022,Marruecos,walid_cheddira,Walid Cheddira,DL,21,suplente_no_jugo,False
2022_marruecos_croacia,2022,Marruecos,,Walid Regragui,DT,,entrenador,False
2022_marruecos_croacia,2022,Croacia,dominik_livakovic,Dominik Livaković,AR,1,titular,False
2022_marruecos_croacia,2022,Croacia,dejan_lovren,Dejan Lovren,DF,6,titular,False
2022_marruecos_croacia,2022,Croacia,borna_sosa,Borna Sosa,DF,19,titular,False
2022_marruecos_croacia,2022,Croacia,josko_gvardiol,Josko Gvardiol,DF,20,titular,False
2022_marruecos_croacia,2022,Croacia,josip_juranovic,Josip Juranovic,DF,22,titular,False
2022_marruecos_croacia,2022,Croacia,mateo_kovacic,Mateo Kovacic,MC,8,titular,False
2022_marruecos_croacia,2022,Croacia,luka_modric,Luka Modric,MC,10,titular,True
2022_marruecos_croacia,2022,Croacia,marcelo_brozovic,Marcelo Brozovic,MC,11,titular,False
2022_marruecos_croacia,2022,Croacia,nikola_vlasic,Nikola Vlasic,MC,13,titular,False
2022_marruecos_croacia,2022,Croacia,ivan_perisic,Ivan Perisic,DL,4,titular,False
2022_marruecos_croacia,2022,Croacia,andrej_kramaric,Andrej Kramarić,DL,9,titular,False
2022_marruecos_croacia,2022,Croacia,lovro_majer,Lovro Majer,MC,7,ingresado,False
2022_marruecos_croacia,2022,Croacia,mario_pasalic,Mario Pasalic,MC,15,ingresado,False
2022_marruecos_croacia,2022,Croacia,marko_livaja,Marko Livaja,DL,14,ingresado,False
2022_marruecos_croacia,2022,Croacia,mislav_orsic,Mislav Orsic,DL,18,ingresado,False
2022_marruecos_croacia,2022,Croacia,ivo_grbic,Ivo Grbic,AR,12,suplente_no_jugo,False
2022_marruecos_croacia,2022,Croacia,ivica_ivusic,Ivica Ivusic,AR,23,suplente_no_jugo,False
2022_marruecos_croacia,2022,Croacia,josip_stanisic,Josip Stanisic,DF,2,suplente_no_jugo,False
2022_marruecos_croacia,2022,Croacia,borna_barisic,Borna Barisic,DF,3,suplente_no_jugo,False
2022_marruecos_croacia,2022,Croacia,martin_erlic,Martin Erlic,DF,5,suplente_no_jugo,False
2022_marruecos_croacia,2022,Croacia,domagoj_vida,Domagoj Vida,DF,21,suplente_no_jugo,False
2022_marruecos_croacia,2022,Croacia,josip_sutalo,Josip Sutalo,DF,24,suplente_no_jugo,False
2022_marruecos_croacia,2022,Croacia,luka_sucic,Luka Sucic,MC,25,suplente_no_jugo,False
2022_marruecos_croacia,2022,Croacia,kristijan_jakic,Kristijan Jakic,MC,26,suplente_no_jugo,False
2022_marruecos_croacia,2022,Croacia,bruno_petkovic,Bruno Petkovic,DL,16,suplente_no_jugo,False
2022_marruecos_croacia,2022,Croacia,ante_budimir,Ante Budimir,DL,17,suplente_no_jugo,False
2022_marruecos_croacia,2022,Croacia,,Zlatko Dalic,DT,,entrenador,False
2022_alemania_japon,2022,Alemania,manuel_neuer,Manuel Neuer,AR,1,titular,True
2022_alemania_japon,2022,Alemania,antonio_rudiger,Antonio Rüdiger,DF,2,titular,False
2022_alemania_japon,2022,Alemania,david_raum,David Raum,DF,3,titular,False
2022_alemania_japon,2022,Alemania,niklas_sule,Niklas Süle,DF,15,titular,False
2022_alemania_japon,2022,Alemania,nico_schlotterbeck,Nico Schlotterbeck,DF,23,titular,False
2022_alemania_japon,2022,Alemania,joshua_kimmich,Joshua Kimmich,MC,6,titular,False
2022_alemania_japon,2022,Alemania,thomas_mueller,Thomas Müller,MC,13,titular,False
2022_alemania_japon,2022,Alemania,jamal_musiala,Jamal Musiala,MC,14,titular,False
2022_alemania_japon,2022,Alemania,ilkay_gundogan,Ilkay Gündogan,MC,21,titular,False
2022_alemania_japon,2022,Alemania,kai_havertz,Kai Havertz,DL,7,titular,False
2022_alemania_japon,2022,Alemania,serge_gnabry,Serge Gnabry,DL,10,titular,False
2022_alemania_japon,2022,Alemania,leon_goretzka,Leon Goretzka,MC,8,ingresado,False
2022_alemania_japon,2022,Alemania,mario_gotze,Mario Götze,MC,11,ingresado,False
2022_alemania_japon,2022,Alemania,jonas_hofmann,Jonas Hofmann,MC,18,ingresado,False
2022_alemania_japon,2022,Alemania,niclas_fullkrug,Niclas Füllkrug,DL,9,ingresado,False
2022_alemania_japon,2022,Alemania,youssoufa_moukoko,Youssoufa Moukoko,DL,26,ingresado,False
2022_alemania_japon,2022,Alemania,kevin_trapp,Kevin Trapp,AR,12,suplente_no_jugo,False
